Gen	Col	A	B	NumActs1	NumActs2	WorkAlloc1	WorkAlloc2	Idle	Fitness	Mean_F	Mean_F_franjo
32	5	0.5	0.5	3827	4048	40.902	41.7843		0	2065.88	0.0753201	0.53766
32	6	0.5	0.5	4055	3914	40.8431	41.9608		0	2071.86	0.051913	0.525957
32	7	0.5	0.5	4219	3791	41.7647	40.902		0	2067.4	0.0388581	0.519429
32	8	0.5	0.5	3972	4015	41.2941	41.7451		0	2076.98	0.0182748	0.509137
32	9	0.5	0.5	4098	3909	42.0588	41.0392		0	2077.44	0.0808516	0.540426
32	10	0.5	0.5	3789	4192	40.549	42.9412		0	2090.79	0.0270288	0.513514
32	11	0.5	0.5	4128	3877	41.5882	41.9804		0	2090.46	0.00409975	0.50205
32	12	0.5	0.5	4025	3942	39.902	43.6275		0	2084.4	0.025523	0.512762
32	13	0.5	0.5	3977	4039	40.8039	42.1373		0	2072.18	0.0313313	0.515666
32	14	0.5	0.5	3891	4061	40.9412	42.5294		0	2088.54	0.0364788	0.518239
32	15	0.5	0.5	4123	3886	43.6667	39.1569		0	2068.97	0.0414616	0.520731
32	16	0.5	0.5	3982	4015	40.8039	42.3529		0	2081.62	0.028159	0.51408
32	17	0.5	0.5	4134	3904	41.2353	41.5686		0	2067.97	0.0685927	0.534296
32	18	0.5	0.5	4153	3831	43.2549	39.8235		0	2075.61	0.0409737	0.520487
32	19	0.5	0.5	4127	3867	42.4706	41		0	2088.62	0.0974185	0.548709
32	20	0.5	0.5	3905	3992	41.8431	41.0392		0	2070.38	0.0820964	0.541048
32	21	0.5	0.5	3945	4053	40.6275	42.9216		0	2086.35	0.0679619	0.533981
32	22	0.5	0.5	3852	4105	39.3725	44.1569		0	2086.14	0.0823208	0.54116
32	23	0.5	0.5	4035	4007	40.8235	42.5098		0	2081.49	0.0481651	0.524083
32	24	0.5	0.5	3956	4051	38.1176	44.7647		0	2065.04	0.0526412	0.526321
32	25	0.5	0.5	4033	3962	43.098	39.6667		0	2066.04	0.0728502	0.536425
32	26	0.5	0.5	3773	4233	39.098	44.5294		0	2085.37	0.0804565	0.540228
32	27	0.5	0.5	3936	4071	39.8235	43.7059		0	2085.31	0.0649664	0.532483
32	28	0.5	0.5	4044	3956	42.7451	40.9804		0	2091.65	0.0253449	0.512672
32	29	0.5	0.5	4451	3475	45.8824	37.3725		0	2070.58	0.0888321	0.544416
32	30	0.5	0.5	4105	3923	42.3529	41.0784		0	2086.26	0.0279326	0.513966
32	31	0.5	0.5	3777	4182	40.5686	42.3333		0	2072.1	0.0433489	0.521674
32	32	0.5	0.5	4179	3836	44.0392	39.1961		0	2076.3	0.0529511	0.526476
32	33	0.5	0.5	4289	3792	42.7843	40.9804		0	2093.09	0.0430523	0.521526
32	34	0.5	0.5	4263	3746	43.451	39.5882		0	2074.02	0.0648754	0.532438
32	35	0.5	0.5	3927	4061	41.8431	41.2549		0	2078.96	0.0737616	0.536881
32	36	0.5	0.5	3947	4059	42.7255	40.1961		0	2069.04	0.0455269	0.522763
32	37	0.5	0.5	4176	3869	42.3137	41.4706		0	2093.89	0.096693	0.548347
32	38	0.5	0.5	3928	4090	42.2941	41.5882		0	2098.81	0.0855662	0.542783
32	39	0.5	0.5	3990	3926	42.3137	40.451		0	2069.98	0.0668043	0.533402
32	40	0.5	0.5	4178	3690	41.5686	41.2157		0	2074	0.0608244	0.530412
32	41	0.5	0.5	4128	3881	43.3922	40.549		0	2094.51	0.0454273	0.522714
32	42	0.5	0.5	4043	3895	42.9804	39.8431		0	2069.2	0.0804311	0.540216
32	43	0.5	0.5	3864	4060	40.9216	41.7451		0	2068.37	0.0724868	0.536243
32	44	0.5	0.5	4159	3833	42.9608	40.6471		0	2091.14	0.0958878	0.547944
32	45	0.5	0.5	3817	4244	37.8039	45.902		0	2084.33	0.0513707	0.525685
32	46	0.5	0.5	4043	3917	42.8431	40.4118		0	2081.38	0.0460638	0.523032
32	47	0.5	0.5	4169	3892	42.4314	41.098		0	2089.77	0.0577608	0.52888
32	48	0.5	0.5	3895	4145	38.9412	44.2941		0	2077.68	0.0432341	0.521617
32	49	0.5	0.5	4081	3964	40.7451	42.6078		0	2082.14	0.125379	0.562689
32	50	0.5	0.5	3970	4032	41.0784	42.6078		0	2090.11	0.0519029	0.525951
32	51	0.5	0.5	4060	3900	43.3529	40.2745		0	2089.62	0.0793227	0.539661
32	52	0.5	0.5	3630	4409	37.7059	45.7451		0	2074.15	0.0425442	0.521272
32	53	0.5	0.5	4372	3633	43.8824	40.2157		0	2099.92	0.067627	0.533813
32	54	0.5	0.5	3769	4251	38.6275	44.7647		0	2076.52	0.0491768	0.524588
32	55	0.5	0.5	4172	3876	44.9608	38.0784		0	2066.48	0.036739	0.518369
32	56	0.5	0.5	3860	4093	40.2549	42.549		0	2069.7	0.105988	0.552994
32	57	0.5	0.5	3968	4055	40.2353	42.9608		0	2081.65	0.0718548	0.535927
32	58	0.5	0.5	4001	4020	41.4118	41.7843		0	2078.49	0.0757639	0.537882
32	59	0.5	0.5	3774	4189	40.0196	43.7451		0	2092.89	0.0479757	0.523988
32	60	0.5	0.5	4123	3805	44.7647	38.0196		0	2062.84	0.0875692	0.543785
32	61	0.5	0.5	3895	4118	38.2157	45.8235		0	2089.74	0.100756	0.550378
32	62	0.5	0.5	4012	3979	40.8235	42.1569		0	2073.7	0.0561603	0.52808
32	63	0.5	0.5	3843	4174	39.3725	43.9804		0	2080.04	0.0468074	0.523404
32	64	0.5	0.5	3941	4113	40.0784	43.8824		0	2093.18	0.0896545	0.544827
32	65	0.5	0.5	3719	4298	36.6275	46.902		0	2072.44	0.0442618	0.522131
32	66	0.5	0.5	3924	4083	42.4902	40.7647		0	2080.73	0.0676796	0.53384
32	67	0.5	0.5	3878	4153	38.8235	44.4314		0	2079.95	0.0350443	0.517522
32	68	0.5	0.5	3844	4211	39.8824	43.6863		0	2088.89	0.063098	0.531549
32	69	0.5	0.5	4052	3931	42.0784	41.6275		0	2089.46	0.0452531	0.522627
32	70	0.5	0.5	4012	3884	42.2941	41.0588		0	2082.32	-0.00551369	0.497243
32	71	0.5	0.5	3858	4096	40.8627	42.4118		0	2080.21	0.0628235	0.531412
32	72	0.5	0.5	3941	4063	40.2745	43.0196		0	2082.99	-0.000927579	0.499536
32	73	0.5	0.5	4296	3663	46.1569	37.1961		0	2070.15	0.0791751	0.539588
32	74	0.5	0.5	3934	4076	42.7843	40.1373		0	2070.46	0.0824758	0.541238
32	75	0.5	0.5	4066	3855	44.1176	38.8627		0	2069.7	0.0339344	0.516967
32	76	0.5	0.5	4155	3871	45.4706	38.4902		0	2088.34	0.0589258	0.529463
32	77	0.5	0.5	4172	3877	43.5294	39.8824		0	2087.1	0.0137952	0.506898
32	78	0.5	0.5	3986	4030	40.0784	43.3529		0	2084.93	0.0342907	0.517145
32	79	0.5	0.5	4246	3737	42.8235	40.098		0	2068.92	0.0865202	0.54326
32	80	0.5	0.5	3648	4345	37.7843	45.5686		0	2073.21	0.0237959	0.511898
32	81	0.5	0.5	3813	4168	39.0392	43.6863		0	2065.05	0.0683882	0.534194
32	82	0.5	0.5	3894	4135	38.5882	44.8627		0	2079.69	0.0492551	0.524628
32	83	0.5	0.5	3886	4144	42.3725	40.4118		0	2068.93	0.0558712	0.527936
32	84	0.5	0.5	3856	4157	42.6275	40.5098		0	2075.13	0.0429703	0.521485
32	85	0.5	0.5	3848	4125	41.5686	41.3137		0	2068.48	0.0259712	0.512986
32	86	0.5	0.5	3842	4192	41.1176	42.4118		0	2085.33	0.0893076	0.544654
32	87	0.5	0.5	3987	4016	42.5294	40.0392		0	2062.61	0.007708	0.503854
32	88	0.5	0.5	3812	4169	41.0196	42.1373		0	2079.34	0.0717135	0.535857
32	89	0.5	0.5	3818	4231	41.0196	42.7647		0	2094.01	0.0620476	0.531024
32	90	0.5	0.5	3932	4076	41.3333	42.6275		0	2100.2	0.0621707	0.531085
32	91	0.5	0.5	3864	4080	40.0784	42.8824		0	2073.53	0.0838775	0.541939
32	92	0.5	0.5	3614	4366	38.3137	45.1961		0	2079.9	0.0821765	0.541088
32	93	0.5	0.5	3859	4105	40.8627	42.6078		0	2085.47	0.141126	0.570563
32	94	0.5	0.5	4001	4026	43.6471	40.1961		0	2092.67	0.0442565	0.522128
32	95	0.5	0.5	4140	3874	42.1373	41.0196		0	2076.28	0.0596871	0.529844
32	96	0.5	0.5	3858	4138	38.9412	44.3529		0	2074.35	0.0605739	0.530287
32	97	0.5	0.5	3898	4097	41.8431	41.2353		0	2076.94	0.0431178	0.521559
32	98	0.5	0.5	4044	3981	38.1961	45.3529		0	2084.54	0.0399705	0.519985
32	99	0.5	0.5	4022	3946	39.8431	43.6078		0	2085.84	0.0999772	0.549989
33	0	0.5	0.5	3912	4084	41.0196	41.5882		0	2064.97	0.0470934	0.523547
33	1	0.5	0.5	3879	4060	41.549	41.7451		0	2082.49	0.04079	0.520395
33	2	0.5	0.5	4022	3903	42.7843	40.549		0	2084.08	0.0540165	0.527008
33	3	0.5	0.5	3915	4113	41.8431	42.2157		0	2102.49	0.0717749	0.535887
33	4	0.5	0.5	3944	4045	40.2941	43.3137		0	2086.62	0.11155	0.555775
33	5	0.5	0.5	3793	4205	38.5294	45.3529		0	2090.18	0.0370497	0.518525
33	6	0.5	0.5	4018	4077	41.902	41.8039		0	2093.49	0.0391302	0.519565
33	7	0.5	0.5	3997	4020	41.5098	41.4902		0	2073	0.0370479	0.518524
33	8	0.5	0.5	4048	4008	40.9608	41.8431		0	2070.86	0.1043	0.55215
33	9	0.5	0.5	3713	4274	39.9216	43.8235		0	2091.93	0.0343203	0.51716
33	10	0.5	0.5	3797	4152	41.549	41.7255		0	2085	0.0549044	0.527452
33	11	0.5	0.5	3997	3975	41.3922	42.6078		0	2096.79	0.03908	0.51954
33	12	0.5	0.5	4082	3920	42.6078	40.7255		0	2085.03	0.0743791	0.53719
33	13	0.5	0.5	3892	4130	36.9216	46		0	2062.1	0.0577369	0.528868
33	14	0.5	0.5	4077	3911	38.9608	44.0392		0	2068.66	0.0475852	0.523793
33	15	0.5	0.5	4078	3883	41.7451	41.3529		0	2080.99	0.05469	0.527345
33	16	0.5	0.5	4021	4039	43.2745	40.0784		0	2080.46	0.0271901	0.513595
33	17	0.5	0.5	3860	4121	40.6078	42.4902		0	2077.49	0.0697859	0.534893
33	18	0.5	0.5	3786	4234	38.6078	44.8627		0	2083	0.080002	0.540001
33	19	0.5	0.5	3814	4184	40.2549	43.3333		0	2088.51	0.0716401	0.53582
33	20	0.5	0.5	4134	3912	41.3725	41.7451		0	2080	0.084339	0.54217
33	21	0.5	0.5	4039	4012	44.8824	39.451		0	2106.46	0.0767085	0.538354
33	22	0.5	0.5	4148	3846	43.2353	40.4314		0	2089.58	0.0159861	0.507993
33	23	0.5	0.5	4048	3920	43.1373	39.4706		0	2060.64	0.0395726	0.519786
33	24	0.5	0.5	4121	3916	42.2745	40.8235		0	2075.6	-0.00714362	0.496428
33	25	0.5	0.5	3943	4049	40.2549	42.8627		0	2075.56	0.0701611	0.535081
33	26	0.5	0.5	3822	4190	38.6078	44.2745		0	2069.67	0.08895	0.544475
33	27	0.5	0.5	3940	4071	40.549	42.6471		0	2079.93	0.102265	0.551133
33	28	0.5	0.5	3993	3962	39.9216	43.2353		0	2076.01	0.0428288	0.521414
33	29	0.5	0.5	4141	3921	44.3529	39.451		0	2092.33	0.0205286	0.510264
33	30	0.5	0.5	3843	4053	39.3137	43.4902		0	2065.2	0.0798755	0.539938
33	31	0.5	0.5	3836	4167	40.7059	43.1569		0	2091.96	0.0810753	0.540538
33	32	0.5	0.5	4034	3979	42.5294	40.9804		0	2084.58	0.0781234	0.539062
33	33	0.5	0.5	3785	4247	40.8627	43.4314		0	2107.03	0.0801769	0.540088
33	34	0.5	0.5	4045	3898	42.6667	40.902		0	2089	0.04027	0.520135
33	35	0.5	0.5	3880	4092	40.3922	42.902		0	2085.25	0.0824251	0.541213
33	36	0.5	0.5	3961	3971	39.5098	43.6275		0	2078.21	0.0473022	0.523651
33	37	0.5	0.5	4131	3834	42.8627	40.2941		0	2076.07	0.0417702	0.520885
33	38	0.5	0.5	4157	3860	43.549	39.8039		0	2081.92	0.0321607	0.51608
33	39	0.5	0.5	4179	3773	44.6667	38.2745		0	2067.05	0.0360632	0.518032
33	40	0.5	0.5	3968	3985	41.0588	42.0196		0	2079.38	0.0762823	0.538141
33	41	0.5	0.5	3613	4371	38.6667	44.6275		0	2077.59	0.104258	0.552129
33	42	0.5	0.5	4133	3899	42.2941	41.451		0	2094.91	0.0567798	0.52839
33	43	0.5	0.5	4180	3821	42.8824	40.4118		0	2079.47	0.0339277	0.516964
33	44	0.5	0.5	3916	4065	39.8627	43.5294		0	2082.27	0.0793325	0.539666
33	45	0.5	0.5	3751	4230	37.1569	46.5686		0	2081.88	0.0644271	0.532214
33	46	0.5	0.5	4190	3900	43.6667	40.1176		0	2093.19	0.0632594	0.53163
33	47	0.5	0.5	4097	3968	42.451	41.2941		0	2088.87	0.0484252	0.524213
33	48	0.5	0.5	3867	4152	41.1569	42.7451		0	2096.58	0.102985	0.551492
33	49	0.5	0.5	4011	3957	44.5098	39.6863		0	2101.1	0.0591326	0.529566
33	50	0.5	0.5	3846	4206	40.9608	42.8431		0	2092.4	0.0681115	0.534056
33	51	0.5	0.5	3971	4117	41.9608	41.5686		0	2088.46	0.0195326	0.509766
33	52	0.5	0.5	4050	3995	43.7255	39.4118		0	2073.45	0.036664	0.518332
33	53	0.5	0.5	3784	4231	39.549	44.1373		0	2088.05	0.0623792	0.53119
33	54	0.5	0.5	4069	3991	43.0784	40.6863		0	2093.28	0.113201	0.5566
33	55	0.5	0.5	3935	4058	38.7059	44.098		0	2064.44	0.0750044	0.537502
33	56	0.5	0.5	4057	3953	42.1176	40.8627		0	2075.7	0.0456188	0.522809
33	57	0.5	0.5	3934	4018	40.0196	42.451		0	2063.75	0.0623277	0.531164
33	58	0.5	0.5	3864	4079	41.1569	41.5098		0	2067.98	0.0693546	0.534677
33	59	0.5	0.5	3970	4019	40.5098	43.0392		0	2087.74	0.0873575	0.543679
33	60	0.5	0.5	3993	3954	40.0196	42.5098		0	2060.91	0.0596935	0.529847
33	61	0.5	0.5	3782	4148	40.9804	41.8431		0	2068.88	0.0410686	0.520534
33	62	0.5	0.5	3963	4059	39.7843	43.5882		0	2081.49	0.0417689	0.520884
33	63	0.5	0.5	4144	3873	40.8235	42.5098		0	2085.45	0.0524038	0.526202
33	64	0.5	0.5	4012	3969	42.3137	40.7059		0	2078.02	0.0753998	0.5377
33	65	0.5	0.5	3937	4061	41.3922	42.4118		0	2095.25	0.0459673	0.522984
33	66	0.5	0.5	4085	3858	43.1765	40.1569		0	2083.69	0.0277958	0.513898
33	67	0.5	0.5	3942	4057	41.4314	42.4314		0	2097.29	0.0922335	0.546117
33	68	0.5	0.5	4087	3948	41.6078	42.2745		0	2097.49	0.108791	0.554396
33	69	0.5	0.5	4277	3807	42.4118	41.098		0	2085.78	0.0590638	0.529532
33	70	0.5	0.5	4126	3836	43.7059	38.9608		0	2063.46	0.0474139	0.523707
33	71	0.5	0.5	4044	3917	42.2745	41.0588		0	2087.77	0.0916759	0.545838
33	72	0.5	0.5	4002	3998	41.0784	42.5098		0	2089.2	0.0496237	0.524812
33	73	0.5	0.5	3976	4027	41.3725	42.1176		0	2090.42	0.0415528	0.520776
33	74	0.5	0.5	4063	3887	41.6275	41.4706		0	2075.49	0.0537881	0.526894
33	75	0.5	0.5	3765	4280	41.8627	42.2745		0	2102.95	0.057429	0.528715
33	76	0.5	0.5	3936	4103	40.3725	42.9804		0	2081.34	0.0335405	0.51677
33	77	0.5	0.5	3942	4028	40.7255	42.4314		0	2077.4	0.0245565	0.512278
33	78	0.5	0.5	3966	4095	40.2549	43.4118		0	2090.69	0.0873555	0.543678
33	79	0.5	0.5	3926	4088	41.5882	41.9608		0	2086.49	0.0677643	0.533882
33	80	0.5	0.5	4227	3751	46.1373	37		0	2064.67	0.107571	0.553786
33	81	0.5	0.5	3857	4168	39.5686	43.8431		0	2082.55	0.0751544	0.537577
33	82	0.5	0.5	3848	4242	40.3529	43.5294		0	2095.51	0.0586427	0.529321
33	83	0.5	0.5	3938	4082	40.3333	42.7255		0	2075.53	0.0707805	0.53539
33	84	0.5	0.5	4112	3860	41.4314	41.6667		0	2078.47	0.105174	0.552587
33	85	0.5	0.5	4038	3941	40.4902	43.2353		0	2093.38	0.01117	0.505585
33	86	0.5	0.5	4131	3878	42.0196	41.4118		0	2086.94	0.0612807	0.53064
33	87	0.5	0.5	4112	3913	41.2745	42.098		0	2085.89	0.0655646	0.532782
33	88	0.5	0.5	3967	3961	42.0784	41.0784		0	2082.38	0.0884512	0.544226
33	89	0.5	0.5	3699	4250	38.8235	44.5686		0	2076.44	0.11726	0.55863
33	90	0.5	0.5	4128	3930	44.5294	38.5294		0	2070.57	0.0548684	0.527434
33	91	0.5	0.5	3758	4295	38.4706	45.5098		0	2089.56	0.0521801	0.52609
33	92	0.5	0.5	4217	3751	44.7059	38.5686		0	2074.84	0.0636018	0.531801
33	93	0.5	0.5	4175	3833	42.7255	40.549		0	2077.68	0.0311635	0.515582
33	94	0.5	0.5	4006	3960	42.3725	40.7451		0	2079.09	0.00616578	0.503083
33	95	0.5	0.5	4066	3911	40.6471	42.6863		0	2083.3	0.079387	0.539694
33	96	0.5	0.5	3842	4194	38.7451	45.2353		0	2093.43	0.119848	0.559924
33	97	0.5	0.5	4225	3850	41.8627	41.7647		0	2090.5	0.095142	0.547571
33	98	0.5	0.5	3964	4105	39.6275	44.7647		0	2104.11	0.0991519	0.549576
33	99	0.5	0.5	3960	4033	37.098	45.8235		0	2061.85	0.114272	0.557136
34	0	0.5	0.5	4117	4048	40.6078	42.451		0	2073.49	0.052299	0.52615
34	1	0.5	0.5	3945	4209	41.8235	40.902		0	2067.84	0.0657949	0.532897
34	2	0.5	0.5	4074	4152	42.0196	42.4902		0	2113.92	0.00845994	0.50423
34	3	0.5	0.5	3994	4210	42.5686	40.4706		0	2074.84	0.108605	0.554303
34	4	0.5	0.5	4232	3894	43.902	38.8431		0	2063.97	0.0402176	0.520109
34	5	0.5	0.5	4197	3941	44.3137	38.7255		0	2068.93	0.0763248	0.538162
34	6	0.5	0.5	3963	4169	41.8824	41.1373		0	2073.47	0.0373202	0.51866
34	7	0.5	0.5	4172	4026	42.0588	41.5098		0	2089.94	0.0700433	0.535022
34	8	0.5	0.5	3913	4215	38.8824	44.1765		0	2069.86	0.0265053	0.513253
34	9	0.5	0.5	4373	3794	44.6667	38.3529		0	2068.97	0.079428	0.539714
34	10	0.5	0.5	4120	4031	39.0392	44.2549		0	2077.47	0.0537174	0.526859
34	11	0.5	0.5	4268	3908	43.3529	40.1373		0	2088.39	0.0442522	0.522126
34	12	0.5	0.5	3928	4327	39.451	44.451		0	2092.03	0.0893987	0.544699
34	13	0.5	0.5	4278	3937	44.3922	39.0196		0	2083.5	0.0854859	0.542743
34	14	0.5	0.5	4202	3980	41.7451	41.4902		0	2082.48	0.041314	0.520657
34	15	0.5	0.5	4348	3828	46.2157	37.3529		0	2076.96	0.0556006	0.5278
34	16	0.5	0.5	4014	4136	42.1961	41		0	2078.21	0.0681702	0.534085
34	17	0.5	0.5	3872	4350	40.5882	42.5882		0	2074.86	0.0899718	0.544986
34	18	0.5	0.5	4149	4039	42.5686	41.2157		0	2094.8	0.0711481	0.535574
34	19	0.5	0.5	4360	3820	43.6471	39.8627		0	2085.08	0.0804849	0.540242
34	20	0.5	0.5	4125	4092	41.549	41.2745		0	2073.49	0.0247648	0.512382
34	21	0.5	0.5	4134	4010	42.0392	41.2941		0	2080.42	0.0656801	0.53284
34	22	0.5	0.5	4170	4061	42.7255	40.7647		0	2086.86	0.0491438	0.524572
34	23	0.5	0.5	4229	3973	41.5882	41.8824		0	2085.49	0.0700173	0.535009
34	24	0.5	0.5	4168	3938	42.6275	40.3529		0	2073.22	0.0331707	0.516585
34	25	0.5	0.5	4123	4000	42.3529	40.6471		0	2075.51	0.041115	0.520557
34	26	0.5	0.5	3819	4357	37.8039	45.3137		0	2071.49	0.120214	0.560107
34	27	0.5	0.5	3994	4193	42.7843	40.6471		0	2086.22	0.0527806	0.52639
34	28	0.5	0.5	4150	4024	43.902	39.5686		0	2084.57	0.0479519	0.523976
34	29	0.5	0.5	4104	4033	42.3137	40.7255		0	2074.61	0.0745537	0.537277
34	30	0.5	0.5	4145	4039	40.1961	43.1373		0	2079.17	0.0693771	0.534689
34	31	0.5	0.5	4231	3944	42.5882	40.9412		0	2087.62	0.0857903	0.542895
34	32	0.5	0.5	4003	4175	42.0392	41.7451		0	2094	0.0444745	0.522237
34	33	0.5	0.5	4144	3987	40.9804	42.3725		0	2088.62	0.123471	0.561735
34	34	0.5	0.5	4292	3853	43.8039	39.6275		0	2085.46	0.0391925	0.519596
34	35	0.5	0.5	4120	4085	41.8235	41.7451		0	2087.46	0.0360168	0.518008
34	36	0.5	0.5	4022	4160	41.7451	41.4902		0	2081.47	0.106227	0.553114
34	37	0.5	0.5	3881	4314	39.1569	44.0392		0	2076.59	0.0868307	0.543415
34	38	0.5	0.5	4208	4035	41.6667	42.3725		0	2101.39	0.0291063	0.514553
34	39	0.5	0.5	4179	3944	43.7255	39.4902		0	2076.93	0.0937392	0.54687
34	40	0.5	0.5	4208	3909	44.0392	39.2157		0	2077.07	0.0352562	0.517628
34	41	0.5	0.5	4093	4062	39.1765	44.1961		0	2079.19	0.0927522	0.546376
34	42	0.5	0.5	4342	3889	42.1176	41.9216		0	2099.98	0.0908171	0.545409
34	43	0.5	0.5	4017	4143	39.7059	43.3922		0	2076.35	0.0775783	0.538789
34	44	0.5	0.5	3953	4237	40.5098	42.5098		0	2070.78	0.0882402	0.54412
34	45	0.5	0.5	4000	4101	41.8235	40.7647		0	2064.33	0.0897559	0.544878
34	46	0.5	0.5	3992	4119	40.4118	42.3529		0	2064.47	0.0807285	0.540364
34	47	0.5	0.5	3756	4363	37.4118	45.6667		0	2067.36	0.0638776	0.531939
34	48	0.5	0.5	4206	3987	44.5686	38.2353		0	2069.05	0.0596676	0.529834
34	49	0.5	0.5	3910	4245	39.6471	42.8431		0	2059.81	0.0606935	0.530347
34	50	0.5	0.5	3939	4297	40.4118	43.4706		0	2096.76	0.0463779	0.523189
34	51	0.5	0.5	4234	3956	39.9804	43.4314		0	2081.26	0.0519337	0.525967
34	52	0.5	0.5	4346	3762	42.5098	40.5294		0	2075.51	0.0615641	0.530782
34	53	0.5	0.5	4162	4042	39.7255	43.9412		0	2090.21	0.0805052	0.540253
34	54	0.5	0.5	4283	3917	41.8039	42.1373		0	2096	0.0356682	0.517834
34	55	0.5	0.5	4077	4039	41.2549	41.9216		0	2078.97	0.0675704	0.533785
34	56	0.5	0.5	4325	3863	42.8235	40.0784		0	2069.5	0.091849	0.545924
34	57	0.5	0.5	4110	4093	42.8235	40.549		0	2084.65	0.0281275	0.514064
34	58	0.5	0.5	4506	3689	44.4902	38.9216		0	2082.69	0.0999965	0.549998
34	59	0.5	0.5	4076	4042	41.8039	41.3137		0	2077.46	0.0780057	0.539003
34	60	0.5	0.5	4183	4005	43.5098	40.0196		0	2082.27	0.0785634	0.539282
34	61	0.5	0.5	4057	4129	42.6078	40.8824		0	2086.4	0.0733095	0.536655
34	62	0.5	0.5	3821	4372	40.3529	42.8824		0	2080.82	0.0556628	0.527831
34	63	0.5	0.5	3942	4211	41.6667	40.7843		0	2058.95	0.133993	0.566996
34	64	0.5	0.5	4179	3963	40.451	42.5686		0	2076.27	0.0840468	0.542023
34	65	0.5	0.5	4149	3967	43.8824	39.0196		0	2069.88	0.0229783	0.511489
34	66	0.5	0.5	4175	4010	40.9216	42.1569		0	2073.16	0.0642789	0.532139
34	67	0.5	0.5	4064	4138	41.2549	42.3725		0	2088.72	0.0772159	0.538608
34	68	0.5	0.5	3985	4182	40.1765	43.2353		0	2083.27	0.0407286	0.520364
34	69	0.5	0.5	3901	4302	40.5686	42.1765		0	2071.51	0.0809973	0.540499
34	70	0.5	0.5	3944	4221	40.7843	42.451		0	2082.42	0.0568441	0.528422
34	71	0.5	0.5	4124	4023	43.9608	39.2745		0	2075.34	0.05805	0.529025
34	72	0.5	0.5	4032	4103	40.9804	41.9608		0	2073.37	0.0772184	0.538609
34	73	0.5	0.5	4167	3961	43.098	39.9608		0	2072.23	0.0962739	0.548137
34	74	0.5	0.5	4124	4053	43.098	40.5098		0	2089.38	0.0528713	0.526436
34	75	0.5	0.5	3902	4243	39.5294	43.8039		0	2080.5	0.0531818	0.526591
34	76	0.5	0.5	3853	4289	39.1765	43.6863		0	2068.97	0.0565772	0.528289
34	77	0.5	0.5	3835	4290	38.7843	44.0196		0	2067.57	0.0505265	0.525263
34	78	0.5	0.5	4048	4066	43.1569	40		0	2077.2	0.0997593	0.54988
34	79	0.5	0.5	4111	4103	42.902	41.2941		0	2103.62	0.0541259	0.527063
34	80	0.5	0.5	4115	4061	42.6667	40.8039		0	2084.54	0.126522	0.563261
34	81	0.5	0.5	4051	4123	41.3137	42.2941		0	2092.42	0.0486879	0.524344
34	82	0.5	0.5	3832	4354	40.3333	43.6667		0	2099.72	0.044731	0.522365
34	83	0.5	0.5	3898	4267	40	43.3333		0	2084.54	0.0486398	0.52432
34	84	0.5	0.5	3721	4468	39.549	43.451		0	2072.24	0.0391493	0.519575
34	85	0.5	0.5	3862	4298	38.2353	45.451		0	2084.24	0.0427309	0.521365
34	86	0.5	0.5	4251	3875	42.0196	41.2353		0	2081.91	0.0890895	0.544545
34	87	0.5	0.5	4027	4135	41.2549	41.2353		0	2061	0.0380043	0.519002
34	88	0.5	0.5	4075	4079	42.4314	41		0	2084.13	0.0603224	0.530161
34	89	0.5	0.5	4049	4099	41.902	41.6275		0	2087.95	0.0389997	0.5195
34	90	0.5	0.5	3989	4131	41.549	41.1961		0	2066.46	0.062153	0.531076
34	91	0.5	0.5	4110	4094	41.5882	42.0784		0	2093.93	0.0821673	0.541084
34	92	0.5	0.5	4113	4008	39.1765	43.3529		0	2058.42	0.0774178	0.538709
34	93	0.5	0.5	4245	3932	45.4902	38.2353		0	2085	0.0909313	0.545466
34	94	0.5	0.5	4054	4173	41.7059	42.1961		0	2098.99	0.0544437	0.527222
34	95	0.5	0.5	3717	4387	37.2157	45.2941		0	2053.74	0.0675042	0.533752
34	96	0.5	0.5	4012	4116	42.3137	40.902		0	2080.63	0.0794362	0.539718
34	97	0.5	0.5	3916	4281	41.7647	41.4118		0	2079.98	0.0469609	0.52348
34	98	0.5	0.5	3737	4407	38.3529	44.6275		0	2070.5	0.0443643	0.522182
34	99	0.5	0.5	4028	4135	42.5098	40.5686		0	2077.79	0.0550147	0.527507
35	0	0.5	0.5	4054	4059	40.6471	42.4118		0	2077.53	0.0511287	0.525564
35	1	0.5	0.5	3635	4492	36.0588	47.0196		0	2058.98	0.0710225	0.535511
35	2	0.5	0.5	3793	4277	41.098	42.3529		0	2084.84	0.0827116	0.541356
35	3	0.5	0.5	3965	4078	41.7255	40.7451		0	2061.92	0.0186579	0.509329
35	4	0.5	0.5	3712	4382	39.5098	44.098		0	2086.42	0.0384796	0.51924
35	5	0.5	0.5	4197	3867	43.098	39.9608		0	2076.5	0.0485973	0.524299
35	6	0.5	0.5	4141	3945	43.1765	40.6275		0	2093.76	0.108313	0.554156
35	7	0.5	0.5	4008	4092	41.2353	42.098		0	2082.91	0.0940485	0.547024
35	8	0.5	0.5	3783	4220	37.1569	46.0784		0	2070.69	0.0582056	0.529103
35	9	0.5	0.5	4010	4020	42.902	40.549		0	2084.17	0.0872928	0.543646
35	10	0.5	0.5	3970	4091	40.6078	42.549		0	2078.11	0.0707776	0.535389
